repeat,layer,effective_dimensionality,pc1_variance,mean_abs_off_diag_corr,reliability_g1,reliability_g3,method
27,47,3.9835696926738557,0.2712255849292343,0.030930423991912714,0.0010749829316298008,0.0010749829316298008,fallback_permuted_projections
28,47,3.9851018823837734,0.2729434935597454,0.02469556686662407,0.001321775120158978,0.001321775120158978,fallback_permuted_projections
29,47,3.9829642519668336,0.27490197343103806,0.028413688431909376,0.0009825296305148309,0.0009825296305148309,fallback_permuted_projections
30,47,3.99385377345027,0.264867898944051,0.017139581397315935,0.001855916970660559,0.001855916970660559,fallback_permuted_projections
31,47,3.977267158938445,0.27202638489867176,0.03001624627052979,0.0014340843105427872,0.0014340843105427872,fallback_permuted_projections
32,47,3.994077269191326,0.2630811849483904,0.016333528623191595,0.0010936624369519952,0.0010936624369519952,fallback_permuted_projections
33,47,3.9878836513203595,0.2656574206878383,0.02818403630134268,0.00218569670559457,0.00218569670559457,fallback_permuted_projections
34,47,3.9981293038472856,0.25724354718154363,0.009631065067650215,0.001444738126925252,0.001444738126925252,fallback_permuted_projections
35,47,3.986207638444149,0.2710676625361506,0.02715057645270939,0.0019010719233356584,0.0019010719233356584,fallback_permuted_projections
36,47,3.992507864000806,0.2628995854665688,0.022672004722295285,0.002639742277398863,0.002639742277398863,fallback_permuted_projections
37,47,3.9932011735495516,0.2662128072649297,0.019599477769950073,0.003083250628482318,0.003083250628482318,fallback_permuted_projections
38,47,3.979526117438502,0.2800466550656501,0.03863997892042859,0.0015994033255973788,0.0015994033255973788,fallback_permuted_projections
39,47,3.998071464238838,0.2593234776911412,0.012121093359363703,0.0007998972301174544,0.0007998972301174544,fallback_permuted_projections
40,47,3.99405382596376,0.2638280030070617,0.016680364949867976,0.0031613151695283315,0.0031613151695283315,fallback_permuted_projections
41,47,3.9868174466085056,0.2701462180258379,0.024449060939983114,0.0013410584220233546,0.0013410584220233546,fallback_permuted_projections
42,47,3.97158402283496,0.28587845932595235,0.04750528058865766,0.00023214790082437789,0.00023214790082437789,fallback_permuted_projections
43,47,3.9810588824751982,0.27232557734456203,0.03238863445504391,0.0005254236822720784,0.0005254236822720784,fallback_permuted_projections
44,47,3.988025974657427,0.2726668637200794,0.029339961418133245,0.000837911481844024,0.000837911481844024,fallback_permuted_projections
45,47,3.9823300429219244,0.27412637102010573,0.030111260331928808,0.0009404883588170938,0.0009404883588170938,fallback_permuted_projections
46,47,3.980385924998437,0.2733548554379874,0.03538841497347345,0.0008242707368719443,0.0008242707368719443,fallback_permuted_projections
47,47,3.9764799100113097,0.2789838962577363,0.03322694043896198,0.00045629899578731236,0.00045629899578731236,fallback_permuted_projections
48,47,3.980733435675857,0.2722473653191432,0.031374862150538425,0.0005830456632618085,0.0005830456632618085,fallback_permuted_projections
49,47,3.9863377849584594,0.2662885184581534,0.030842501098577422,0.00048313612223771095,0.00048313612223771095,fallback_permuted_projections
50,47,3.9918053047061846,0.26451448836204416,0.022475207289830407,0.00258996093677074,0.00258996093677074,fallback_permuted_projections
51,47,3.9863248199509282,0.2721339760299642,0.02645082158553262,8.422040988394142e-05,8.422040988394142e-05,fallback_permuted_projections
52,47,3.975217870813304,0.2756734680821486,0.040312362728522615,0.0011978220165521141,0.0011978220165521141,fallback_permuted_projections
53,47,3.99303325577438,0.2630968011859236,0.020843105342576867,0.003806664484671078,0.003806664484671078,fallback_permuted_projections
54,47,3.98169496692621,0.27716934882372357,0.034921124826688084,0.0009798310803126264,0.0009798310803126264,fallback_permuted_projections
55,47,3.9801715389573524,0.2708881166262516,0.035024428288860036,0.002737531458036751,0.002737531458036751,fallback_permuted_projections
56,47,3.9676741904433346,0.2736853572815585,0.04471421413712081,0.001177114830941306,0.001177114830941306,fallback_permuted_projections
57,47,3.979629933742098,0.27157353178149884,0.032644155479751136,0.001363713025033071,0.001363713025033071,fallback_permuted_projections
58,47,3.9823944107824505,0.2733832102780264,0.03679351252002101,0.001172058190770903,0.001172058190770903,fallback_permuted_projections
59,47,3.993602581979081,0.2633554107909469,0.015725885191737714,0.0010248567811629698,0.0010248567811629698,fallback_permuted_projections
60,47,3.9849284987454303,0.2730639987774685,0.028973040296668476,0.002480904206019296,0.002480904206019296,fallback_permuted_projections
61,47,3.978849337534467,0.27858915297322845,0.03779582074484703,0.0013146366057242502,0.0013146366057242502,fallback_permuted_projections
62,47,3.9888492753262046,0.2679238652645746,0.029154139693593362,0.0009136874064347528,0.0009136874064347528,fallback_permuted_projections
63,47,3.9876924861892045,0.2692361918298135,0.023505426857568387,0.0001507383146630356,0.0001507383146630356,fallback_permuted_projections
64,47,3.9816467970008462,0.2748865507747333,0.03473747581992765,0.0037892173638229575,0.0037892173638229575,fallback_permuted_projections
65,47,3.9684315416747666,0.281068686809243,0.03659022946315033,0.0013024759215423778,0.0013024759215423778,fallback_permuted_projections
66,47,3.9738528602563346,0.2842395291822753,0.04460446390052339,0.000241906874330921,0.000241906874330921,fallback_permuted_projections
67,47,3.986157321236412,0.2691867784016937,0.03091886661094817,0.0003244516779492839,0.0003244516779492839,fallback_permuted_projections
68,47,3.9599449696797557,0.2861844723025469,0.05192762026199937,0.0005159295476226253,0.0005159295476226253,fallback_permuted_projections
69,47,3.985481663912048,0.2733146678295363,0.02981190790894121,0.0017534794465366118,0.0017534794465366118,fallback_permuted_projections
70,47,3.987452743848764,0.26558478305269273,0.028875565945220543,0.0016697626725759207,0.0016697626725759207,fallback_permuted_projections
71,47,3.99279544936082,0.26519748731357856,0.02045641639929945,0.002399203449104564,0.002399203449104564,fallback_permuted_projections
72,47,3.993962228122114,0.26308737429527473,0.018482358326780725,0.003297066732556187,0.003297066732556187,fallback_permuted_projections
73,47,3.991355959241257,0.2653249874004018,0.021744383509830892,0.0013163566888127764,0.0013163566888127764,fallback_permuted_projections
74,47,3.9921225961398688,0.2679304130112729,0.02290347099606273,0.001210283818940337,0.001210283818940337,fallback_permuted_projections
75,47,3.9934268936042394,0.263001276998601,0.023019977587194707,0.0005698340433539176,0.0005698340433539176,fallback_permuted_projections
76,47,3.984466685512996,0.2661091981248217,0.03006923119769535,0.0010531302403577107,0.0010531302403577107,fallback_permuted_projections
77,47,3.9959864830679126,0.2616454575394915,0.016851576766898448,0.0006899822478830611,0.0006899822478830611,fallback_permuted_projections
78,47,3.990096341104911,0.26588298709284663,0.025767912711580798,0.0010320483190114323,0.0010320483190114323,fallback_permuted_projections
79,47,3.974053442290781,0.2808640572199713,0.04370910169032868,3.8262184700945145e-05,3.8262184700945145e-05,fallback_permuted_projections
80,47,3.9850120393004382,0.2701604151281991,0.03288131343704812,0.0004283704166901995,0.0004283704166901995,fallback_permuted_projections
81,47,3.9905501418088365,0.2679529117891021,0.02262664226352525,0.001594834469076366,0.001594834469076366,fallback_permuted_projections
82,47,3.997715198702484,0.2582763689202476,0.013126758146243799,0.00533937256788214,0.00533937256788214,fallback_permuted_projections
83,47,3.9908139172387407,0.26996728471637393,0.025906361556916998,0.0001107219230046616,0.0001107219230046616,fallback_permuted_projections
84,47,3.990790316875299,0.2680543055069391,0.023895404948255605,5.1614278754662166e-05,5.1614278754662166e-05,fallback_permuted_projections
85,47,3.990994866745745,0.26781661578984384,0.02178934874031463,0.0013616695242591316,0.0013616695242591316,fallback_permuted_projections
86,47,3.9939097241433945,0.26256985055443144,0.01956917650025641,0.0032970984844522665,0.0032970984844522665,fallback_permuted_projections
87,47,3.97894188368304,0.27141712102224785,0.034804373899297976,0.00011439038261644374,0.00011439038261644374,fallback_permuted_projections
88,47,3.990756569755473,0.2678742720680179,0.021821662938649945,0.00016614566448456986,0.00016614566448456986,fallback_permuted_projections
89,47,3.991751315921868,0.2662083043317999,0.020418060667232993,0.0001595266234670346,0.0001595266234670346,fallback_permuted_projections
90,47,3.993643038641351,0.26369445266438046,0.020419454279681084,0.0007431581479918897,0.0007431581479918897,fallback_permuted_projections
91,47,3.986368747041765,0.27163110159312726,0.026969191668110803,0.0005288884515797183,0.0005288884515797183,fallback_permuted_projections
92,47,3.983224730629222,0.2704445715376396,0.032479348052755146,0.0019024808702639234,0.0019024808702639234,fallback_permuted_projections
93,47,3.977694274694946,0.2712559608740804,0.03593816896380167,0.0020243703268808047,0.0020243703268808047,fallback_permuted_projections
94,47,3.989565729522323,0.26705140037812214,0.024481104343847686,0.0027912740084888605,0.0027912740084888605,fallback_permuted_projections
95,47,3.97428164403784,0.27606203282364156,0.034491601179618414,0.0002514549133996515,0.0002514549133996515,fallback_permuted_projections
96,47,3.9965071529222658,0.25705411336966677,0.014748286923269594,0.0006284550182227976,0.0006284550182227976,fallback_permuted_projections
97,47,3.9913287290602133,0.2659091148858045,0.018969544735487235,0.0022055816299880043,0.0022055816299880043,fallback_permuted_projections
98,47,3.984877056639843,0.26504633890192775,0.03342808724267036,8.027785652429195e-05,8.027785652429195e-05,fallback_permuted_projections
99,47,3.9926488110572516,0.2615597472976091,0.022265135222604458,0.0003120025786935168,0.0003120025786935168,fallback_permuted_projections
