item_id,layer,source_split,primary_trait,activation_path,hidden_dim,token_position,model_name
synthetic_honesty_020_upheld,40,synthetic,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_honesty_020_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_honesty_020_upheld,47,synthetic,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_honesty_020_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_honesty_020_violated,32,synthetic,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_honesty_020_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_honesty_020_violated,40,synthetic,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_honesty_020_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_honesty_020_violated,47,synthetic,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_honesty_020_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_001_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_001_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_002_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_002_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_003_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_003_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_004_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_004_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_005_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_005_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_006_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_006_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_007_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_007_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_008_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_008_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_009_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_009_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_010_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_010_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_011_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_011_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_012_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_012_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_013_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_013_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_014_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_014_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_015_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_015_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_016_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_016_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_violated,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_violated_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_violated,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_violated_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_017_violated,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_017_violated_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_018_upheld,32,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_018_upheld_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_018_upheld,40,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_018_upheld_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
synthetic_harmlessness_018_upheld,47,synthetic,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/synthetic_projection/activations/synthetic_harmlessness_018_upheld_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
